Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2026,2,State,010003,BRIDGE,,ALEXANDER,12,203,33,7,7,7,,2021,,35.8961352,-81.05479183,"http://maps.google.com/maps?q=35.8961352017445,-81.0547918346165&z=20&ll=35.8961352017445,-81.0547918346165&t=k",PRECAST PRESTRESSED CONCRETE CORED SLABS; APPROACH SLABS,"E.BTS: RC CAP/H-PILES@6'-0"" CENTERS; INT.BTS. RC CAPS/RC DRILLED SHAFT PIER",SR1456,SOUTH YADKIN RIVER
2026,2,State,480001,BRIDGE,,IREDELL,12,192,28.3,6,7,5,,1960,,35.72905199,-80.77429402,"http://maps.google.com/maps?q=35.7290519893006,-80.7742940195917&z=20&ll=35.7290519893006,-80.7742940195917&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS & INT.BTS:RC CAPS/PRECAST PRESTRESSED CONCRETE PILES,SR2362,THIRD CREEK
2026,2,State,480003,BRIDGE,,IREDELL,12,122,27.5,6,6,6,,1985,,35.66831597,-80.77543605,"http://maps.google.com/maps?q=35.6683159707416,-80.7754360502073&z=20&ll=35.6683159707416,-80.7754360502073&t=k",PRESTRESSED CONCRETE CORED SLAB (BMD-19),E.BTS & INT.BTS:PPC CAPS/H- PILES; BT.2:CONC.ENCASED,SR2362,WITHROW CREEK
2026,2,State,480015,BRIDGE,,IREDELL,12,58,22.4,6,5,5,,1959,1986,35.67048695,-80.78379156,"http://maps.google.com/maps?q=35.6704869474792,-80.7837915594827&z=20&ll=35.6704869474792,-80.7837915594827&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS.& INT.BTS:STEEL CAPS/H-PILES,SR2383,WEATHERS CREEK
2026,2,State,480020,BRIDGE,,IREDELL,12,26,18,4,5,4,,1959,,35.70506524,-80.85960356,"http://maps.google.com/maps?q=35.7050652391144,-80.8596035572242&z=20&ll=35.7050652391144,-80.8596035572242&t=k",TIMBER DECK ON I-BEAMS & DOUBLE CHANNELS,E.BT.1:TIMBER POST&SILL/CONC.FTG; E.BT.2:TIMBER CAPS/TIMBER PILES,SR2402,I-L CREEK
2026,2,State,480022,BRIDGE,,IREDELL,12,161,20.1,7,4,5,,1959,,35.73978762,-80.82875651,"http://maps.google.com/maps?q=35.7397876226687,-80.8287565063259&z=20&ll=35.7397876226687,-80.8287565063259&t=k",TIMBER DECK ON CONTINUOUS I-BEAMS,E.BTS & INT.BTS:TIMBER CAPS/TIMBER PILES,SR2318,THIRD CREEK
2026,2,State,480056,BRIDGE,,IREDELL,12,225,28.5,6,4,5,,1961,,35.56437829,-80.86598002,"http://maps.google.com/maps?q=35.5643782916725,-80.8659800159267&z=20&ll=35.5643782916725,-80.8659800159267&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"E.BTS.& INT.BT.1&4:RC CAPS/H-PILES;INT.BT.1&4:FULL CONC.ENC.,BT2&3:RC P&B",SR1109,LAKE NORMAN
2026,2,State,480057,BRIDGE,,IREDELL,12,200,36.6,8,8,7,,2019,,35.62655558,-80.86611404,"http://maps.google.com/maps?q=35.6265555750391,-80.8661140356258&z=20&ll=35.6265555750391,-80.8661140356258&t=k",RC DECK ON PPC GIRDERS (CONT) ; SIP FORMS; APPROACH SLABS,"EBTS; RC CAPS ON STL. PILES, INT.BTS; STL. PIPE PILES",SR1302,LAKE NORMAN
2026,2,State,480059,BRIDGE,,IREDELL,12,288,31.4,6,6,6,,1961,,35.61693842,-80.89009401,"http://maps.google.com/maps?q=35.6169384194642,-80.8900940078443&z=20&ll=35.6169384194642,-80.8900940078443&t=k",RC DECK ON PRESTRESSED CONCRETE GIRDERS,E.BTS & BT#1&4:RC CAPS/H-PILES;BT#2&3:RC POST & BEAM,SR1303,LAKE NORMAN
2026,2,State,480062,BRIDGE,,IREDELL,12,136,31.3,6,6,6,,1961,,35.66577535,-80.89301723,"http://maps.google.com/maps?q=35.6657753485832,-80.8930172305422&z=20&ll=35.6657753485832,-80.8930172305422&t=k",RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS,EBTS.& INT.BTS:RC CAPS/PPC PILES,SR1303,LAKE NORMAN
2026,2,State,480075,BRIDGE,,IREDELL,12,83,27.5,6,6,5,,1985,,35.67897942,-80.92157677,"http://maps.google.com/maps?q=35.6789794213133,-80.9215767692015&z=20&ll=35.6789794213133,-80.9215767692015&t=k",PRESTRESSED CONCRETE CORED SLAB (BMD-19),E.BTS & INT.BTS:PPC CAPS/H- PILES,SR1322,HICKS CREEK
2026,2,State,480076,BRIDGE,,IREDELL,12,51,20.3,7,4,5,,1955,,35.69505987,-80.91357468,"http://maps.google.com/maps?q=35.6950598719006,-80.9135746781871&z=20&ll=35.6950598719006,-80.9135746781871&t=k",TIMBER DECK ON I-BEAMS,"ABUTMENTS:RUBBLE MASONRY, INTERIOR BENT:MASS CONCRETE",SR1324,HICKS CREEK
2026,2,State,480080,BRIDGE,,IREDELL,12,337,32,5,7,6,,1966,,35.62384792,-80.86012204,"http://maps.google.com/maps?q=35.623847915333,-80.8601220405682&z=20&ll=35.623847915333,-80.8601220405682&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS:RC CAPS/PPC PILES; INT.BTS:RC POST & BEAM/ PILE FTGS.,SR1302,I77
2026,2,State,480089,BRIDGE,,IREDELL,12,311,32,5,7,6,,1966,,35.64010231,-80.86407314,"http://maps.google.com/maps?q=35.6401023068882,-80.8640731423185&z=20&ll=35.6401023068882,-80.8640731423185&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS:RC CAPS/PPC PILES; INT.BTS:RC P&B/PILE FTGS.,SR1311,I77
2026,2,State,480092,BRIDGE,,IREDELL,12,255,32,6,7,7,,1966,,35.6617,-80.86011468,"http://maps.google.com/maps?q=35.6616999966148,-80.8601146817875&z=20&ll=35.6616999966148,-80.8601146817875&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS:RC CAPS/PPC PILES; INT.BTS:RC POST&BEAM/PILE FTGS.,SR1312,I77
2026,2,State,480097,BRIDGE,R,IREDELL,12,226,50.3,6,6,7,,1968,,35.67428792,-80.85634047,"http://maps.google.com/maps?q=35.674287920349,-80.8563404661752&z=20&ll=35.674287920349,-80.8563404661752&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS:RC CAPS/H-PILES; INT.BNTS:RC P&B/PILE FTGS.,I77 NBL,US21 & NC115
2026,2,State,480098,BRIDGE,L,IREDELL,12,225,50.4,7,6,5,,1968,1985,35.67453422,-80.85650032,"http://maps.google.com/maps?q=35.6745342186484,-80.8565003169326&z=20&ll=35.6745342186484,-80.8565003169326&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BNTS:RC CAPS/H-PILES; INT.BTS:RC P&B/PILE FTGS.,I77 SBL,US21 & NC115
2026,2,State,480110,BRIDGE,,IREDELL,12,219,32.2,6,7,7,,1968,,35.68067601,-80.8530703,"http://maps.google.com/maps?q=35.6806760094101,-80.853070301913&z=20&ll=35.6806760094101,-80.853070301913&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,EBTS:RC CAPS/H-PILES; INT.BTS:RC POST & BEAM/PILE FTGS,SR2375,I77
2026,2,State,480126,BRIDGE,,IREDELL,12,266,33.3,5,5,4,,1957,1984,35.72544653,-80.85784669,"http://maps.google.com/maps?q=35.7254465348054,-80.8578466919676&z=20&ll=35.7254465348054,-80.8578466919676&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"END BENTS:RC CAPS/PPC PILES,INT.BTS:RC POST & BEAM",SR2342,I-77
2026,2,State,480314,BRIDGE,,IREDELL,12,131,34.5,7,7,7,,2001,,35.79981962,-80.85381472,"http://maps.google.com/maps?q=35.7998196159827,-80.8538147209386&z=20&ll=35.7998196159827,-80.8538147209386&t=k",RC DECK ON PPC GIRDERS (S.I.P. METAL FORMS),E.BTS:RC CAPS/H-PILES; INT.BTS:RC CAPS/DRILLED SHAFT PIERS,SR2322,FOURTH CREEK
2026,2,State,480473,BRIDGE,,IREDELL,12,92,20.7,4,5,4,,1955,1975,35.61849368,-80.80346798,"http://maps.google.com/maps?q=35.6184936790473,-80.8034679812665&z=20&ll=35.6184936790473,-80.8034679812665&t=k",TIMBER FLOOR ON TIMBER JOISTS & I-BEAMS,E.BTS & INT.BTS.1&4:TIM.CAPS/PILES;INT.BTS.2&3:STL.CAPS/H-PILES,SR2398,SOUTHERN R.R.
2026,2,State,480504,BRIDGE,,IREDELL,12,122,25.4,6,6,6,,1964,2001,35.6718371,-80.93055257,"http://maps.google.com/maps?q=35.6718370967767,-80.9305525664401&z=20&ll=35.6718370967767,-80.9305525664401&t=k","PPC CHANNELS,ATTACHED PEDESTRIAN WALKWAY:TIM.DECK ON I-BEAMS",ABUTS:RC; INT.BTS:PPC CAPS & TIM.SUB CAPS/TIM.PILES,STATE PARK RD,HICKS CREEK
2026,2,State,480513,BRIDGE,,IREDELL,12,380,47.6,7,8,8,,2011,,35.77435137,-80.89055324,"http://maps.google.com/maps?q=35.7743513721006,-80.8905532406395&z=20&ll=35.7743513721006,-80.8905532406395&t=k",RC DECK ON CONT.CURVED STL.PL. GIRDERS (S.I.IP. METAL FORMS),E.BTS & INT.BTS::RC CAPS/H-PILES,SR1421,"ALEX. RR, NSRR, WISE ST."
2026,2,State,480515,BRIDGE,,IREDELL,12,138,48.5,7,6,7,,1977,,35.77318513,-80.88302536,"http://maps.google.com/maps?q=35.7731851318914,-80.8830253565338&z=20&ll=35.7731851318914,-80.8830253565338&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS:RC CAPS/PPC PILES;INT.BTS:RC POST&BEAM/RC COLUMNS,US70,SOUTHERN RAILWAY
2026,2,State,480536,BRIDGE,,IREDELL,12,167,47.5,6,6,7,,1971,,35.77291881,-80.89659511,"http://maps.google.com/maps?q=35.7729188122716,-80.8965951142654&z=20&ll=35.7729188122716,-80.8965951142654&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS:RC CAPS/H-PILES; INT.BTS:RC P&B W/STRUT,US70,SOUTHERN RAILWAY
2026,2,State,480548,BRIDGE,,IREDELL,12,512,27.1,7,7,7,,1999,,35.66669623,-80.96305749,"http://maps.google.com/maps?q=35.6666962334967,-80.9630574899524&z=20&ll=35.6666962334967,-80.9630574899524&t=k",RC DECK ON PPC GIRDERS (S.I.P. METAL FORMS),EBTS:RC CAPS/H-PILES; INT.BTS:RC CAPS/RC DRILLED SHAFT PIERS,SR3100,LAKE NORMAN
